Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
4415	104484.414	32188.45	153158.98	54409.996	800.0	10307.882	8126.106	27061.795	-21476.889	35328000	-6.4611434e-08	31917436.0	-0.0105043845	-12243602.0	-4.3147373	0.014732514	0.181625	3.0	39847.90176844597
4416	116282.33	44160.883	170849.92	25440.285	800.0	11982.02	8325.101	27862.248	-20672.033	35336000	-7.3313714e-08	34993844.0	-0.006875734	-13185008.0	-4.32845	0.011012945	0.120375	1.0	39856.185989141464
4417	112070.266	28917.95	169058.3	78036.37	800.0	11755.91	9075.56	27868.799	-21153.646	35344000	-3.516674e-08	31786636.0	-0.005973378	-13631320.0	-4.3607674	0.020821797	0.2405	2.0	39864.05069112778
4418	102997.484	31515.328	152565.89	43978.156	800.0	11117.792	9289.1	27873.963	-20640.193	35352000	-1.5032292e-07	37642860.0	-0.017634265	-17129146.0	-4.343409	0.020105526	0.270125	6.0	39872.24281716347
4419	103376.945	17182.258	130768.28	77033.75	800.0	11505.948	9135.786	27873.195	-22278.416	35360000	-5.0544738e-08	27746460.0	-0.013456611	-10763640.0	-4.3237023	0.016605038	0.24575	4.0	39880.32873606682
4420	98637.05	33111.742	144564.39	41487.375	800.0	11081.453	8953.222	27868.63	-17395.11	35368000	-1.4543534e-07	42683560.0	-0.015594579	-18229928.0	-4.3626943	0.019392025	0.214	5.0	39899.394951581955
4421	93871.016	40272.484	140977.45	14256.9375	800.0	10377.219	10466.608	27868.688	-23555.703	35376000	-3.7491322e-08	58950804.0	-0.0137526365	-28938908.0	-4.310717	0.014378049	0.206875	5.0	39907.46134829521
4422	88792.06	37864.574	148636.81	33086.453	800.0	9590.331	10456.519	27874.502	-23002.568	35384000	-1.3184547e-07	41525700.0	-0.0063974834	-18566392.0	-4.3113394	0.008484037	0.089125	1.0	39915.38728928566
4423	90649.086	47143.105	139568.0	31922.754	800.0	9432.454	9842.34	27872.809	-22629.746	35392000	-7.152558e-08	45327810.0	-0.0186332	-21760564.0	-4.3403997	0.017811166	0.25275	6.0	39923.720868349075
4424	99220.46	41167.15	162591.27	40592.707	800.0	9305.91	11054.096	27886.42	-22820.459	35400000	-7.688999e-09	58930240.0	-0.022914028	-32886802.0	-4.358649	0.019892722	0.267625	9.0	39932.06849002838
4425	114192.734	38365.867	160308.94	17907.887	800.0	12045.51	9667.494	27890.111	-18796.553	35408000	-1.4305115e-09	46219144.0	-0.007529357	-19733028.0	-4.338488	0.008736734	0.131	1.0	39940.023883104324
4426	83371.9	37085.23	134417.89	12829.19	800.0	10676.16	11157.324	27892.89	-22939.152	35416000	1.1634827e-07	69788630.0	-0.019529989	-36023652.0	-4.364992	0.015164559	0.215875	6.0	39948.124401807785
4427	116491.58	27570.682	161113.05	54888.21	800.0	10053.916	9345.594	27841.816	-20207.342	35424000	-2.9325486e-08	34020744.0	-0.017420577	-17378484.0	-4.3518715	0.020058272	0.267625	6.0	39956.49577856064
4428	72525.87	55946.234	144088.11	-44022.7	800.0	9839.242	10144.786	27895.18	-22186.111	35432000	2.026558e-09	75708380.0	-0.024240121	-41614460.0	-4.3379025	0.015284594	0.254875	8.0	39964.568459272385
4429	129233.0	20811.271	146069.58	68828.09	800.0	12144.422	8660.156	27901.64	-16356.048	35440000	1.0085106e-07	25945116.0	-0.00688895	-14852156.0	-4.365238	0.0060328054	0.0835	1.0	39972.49123573303
4430	126327.375	33982.566	168064.47	39665.81	800.0	13406.232	9958.411	27906.584	-23223.44	35448000	-5.787611e-08	34554576.0	-0.017053293	-10676160.0	-4.3470674	0.017001016	0.27325	7.0	39991.63207030296
4431	80556.19	39639.137	152420.25	20940.426	800.0	10276.384	11207.123	27915.13	-24513.24	35456000	-2.4080277e-08	48035980.0	-0.016839106	-21865276.0	-4.356559	0.017910423	0.2715	6.0	39999.79600977898
4432	69093.14	29958.375	116108.71	17660.783	800.0	8374.352	10709.253	27910.143	-24117.576	35464000	-8.100271e-08	64101390.0	-0.00458401	-31423192.0	-4.3383565	0.0076640937	0.11175	1.0	40007.744695186615
4433	96076.516	36712.0	145860.14	25137.111	800.0	7850.093	11484.614	27913.45	-23059.885	35472000	-7.009506e-08	56355772.0	-0.0054920693	-30844662.0	-4.341854	0.012969342	0.118625	1.0	40015.89051032066
4434	121702.04	34874.98	175254.25	37319.977	800.0	10995.905	9974.528	27916.486	-23143.307	35480000	1.5974045e-08	45350404.0	-0.0071971654	-22570098.0	-4.3375626	0.008035241	0.09475	1.0	40023.70051217079
4435	114181.164	26404.656	164539.77	73097.71	800.0	13121.989	8957.991	27921.166	-12832.47	35488000	4.053116e-09	40143496.0	-0.006484884	-15396046.0	-4.3486896	0.0110536385	0.13675	1.0	40031.79924058914
4436	80153.0	60440.53	148451.16	-51235.715	800.0	10928.118	10196.294	27925.826	-23565.666	35496000	-4.5895575e-08	51756236.0	-0.0077568605	-27168060.0	-4.350204	0.007704823	0.112625	1.0	40039.90958619118
4437	98767.1	36202.75	139360.6	21868.398	800.0	9734.525	8837.558	27927.307	-20367.672	35504000	-8.4161755e-08	49489630.0	-0.006209027	-21549848.0	-4.350488	0.0066848886	0.090625	1.0	40047.80686569214
4438	80362.99	31742.764	142321.67	40817.23	800.0	10457.472	9628.707	27929.092	-16573.98	35512000	-4.4107438e-08	63117584.0	-0.0059012417	-31493286.0	-4.3759065	0.01715623	0.20075	1.0	40055.67691493034
4439	112942.11	38609.38	149689.06	48502.656	800.0	9233.16	10438.137	27919.424	-22795.229	35520000	-2.8133393e-08	48823290.0	-0.006055159	-24910398.0	-4.359857	0.014291188	0.21875	3.0	40063.65042614937
4440	97488.41	34398.938	149774.44	50518.637	800.0	11108.22	9811.038	27932.254	-23444.635	35528000	-1.013279e-07	43144216.0	-0.0062521165	-20083252.0	-4.3476562	0.0071987687	0.119125	1.0	40082.87659096718
4441	108477.02	26376.107	144414.55	53635.387	800.0	11003.264	9888.095	27930.502	-21587.02	35536000	-1.1920929e-08	44725000.0	-0.0053636613	-18126190.0	-4.3678775	0.0060407296	0.082625	1.0	40091.215134859085
4442	94431.83	51721.66	143866.78	-36293.297	800.0	10132.763	9727.286	27932.805	-23033.21	35544000	2.6702882e-08	51723570.0	-0.008480771	-24640078.0	-4.350533	0.011133353	0.19475	1.0	40099.42567396164
4443	90772.984	51432.746	141510.92	-18266.49	800.0	11002.483	9802.125	27935.51	-19819.908	35552000	2.384186e-10	45541390.0	-0.0067909257	-22087480.0	-4.3852654	0.007477993	0.09675	1.0	40107.61459183693
4444	103026.9	32121.746	150347.78	30077.512	800.0	10144.084	8931.629	27092.295	-19176.62	35560000	-5.1498414e-08	40695964.0	-0.0070388867	-18805812.0	-4.372788	0.008443768	0.0715	1.0	40115.60144019127
4445	99035.86	35728.87	153612.36	44404.277	800.0	11085.067	10365.445	27751.44	-20759.771	35568000	-5.0902365e-08	51018260.0	-0.0067655705	-19457584.0	-4.3657284	0.0059245653	0.0965	1.0	40123.55046963692
4446	91278.45	46557.246	161463.6	-13643.516	800.0	7751.5693	10782.178	27794.318	-22536.0	35576000	1.0141731e-07	72753944.0	-0.006164971	-34455030.0	-4.3526416	0.007420004	0.100125	1.0	40131.74938130379
4447	111698.89	32641.482	151715.11	36392.31	800.0	11978.14	8443.195	27529.977	-17453.81	35584000	7.224083e-08	35257810.0	-0.006037359	-14375510.0	-4.3643966	0.00722125	0.11825	1.0	40139.844262838364
4448	100352.61	29340.568	153433.28	52261.492	800.0	11823.708	8578.371	27624.85	-19070.467	35592000	1.051426e-07	63423292.0	-0.007880518	-36431116.0	-4.388813	0.011891826	0.121625	1.0	40147.69444274902
4449	95034.11	53673.508	146396.97	-31779.355	800.0	10866.069	10351.997	27942.793	-23117.908	35600000	-7.069111e-08	46834660.0	-0.007177759	-17899586.0	-4.369511	0.007698209	0.07	1.0	40155.600100278854
4450	108936.266	35943.082	159715.69	41678.305	800.0	12233.439	8985.108	27943.588	-21485.463	35608000	1.1086464e-08	45234988.0	-0.008253871	-18229196.0	-4.369296	0.007990145	0.118625	1.0	40175.08723735809
4451	115450.14	22046.1	145042.06	75721.266	800.0	10487.542	9747.1455	27947.104	-21146.898	35616000	9.1552735e-08	35742900.0	-0.004925766	-18930934.0	-4.3614535	0.008586317	0.1175	1.0	40183.2407810688
4452	97289.48	44301.582	156643.17	-8299.758	800.0	11004.194	9124.129	27947.914	-23130.533	35624000	-4.7922136e-08	47040948.0	-0.008070878	-20944916.0	-4.3280525	0.0078289965	0.115	1.0	40191.3317296505
4453	78428.266	51835.027	121785.35	-58414.816	800.0	10968.562	10033.571	27947.797	-24125.146	35632000	1.16825106e-07	115525920.0	-0.004387259	-55698564.0	-4.348349	0.0058431686	0.1085	1.0	40199.56987094879
4454	110964.516	53109.11	159266.72	5621.5073	800.0	9611.973	9664.817	27621.033	-21886.266	35640000	-1.9133092e-08	53865980.0	-0.0046863793	-26089538.0	-4.361275	0.010045187	0.16325	1.0	40207.51173210144
4455	98377.375	48751.035	167281.39	5959.659	800.0	10675.594	10307.001	27973.57	-24364.168	35648000	3.159046e-08	51240060.0	-0.0064515737	-23476596.0	-4.3471413	0.0061565973	0.075375	1.0	40215.86402273178
4456	99169.89	28165.61	145709.17	29289.8	800.0	11444.7	9593.682	27971.39	-25364.219	35656000	-4.005432e-08	42297860.0	-0.005809619	-16811532.0	-4.339746	0.011427136	0.172375	1.0	40223.79303407669
4457	91272.92	29341.156	140130.39	35518.23	800.0	9488.77	8471.845	27964.957	-23254.502	35664000	2.5272369e-08	41038550.0	-0.0063371235	-18982448.0	-4.3066797	0.008922852	0.10125	1.0	40231.7779173851
4458	97581.766	37114.07	134267.9	-5906.5874	800.0	9141.222	8892.462	27072.92	-21048.242	35672000	-1.8382073e-07	43772092.0	-0.009077406	-25479766.0	-4.348446	0.010365737	0.11725	1.0	40240.02021598816
4459	55052.707	65817.54	147602.05	-35156.92	800.0	9923.373	11079.633	27946.865	-23915.963	35680000	-6.1631205e-08	126820460.0	-0.005882685	-82438600.0	-4.344969	0.012597271	0.15275	1.0	40247.94991469383
4460	85220.805	49154.676	148797.39	-29660.91	800.0	8371.229	11096.664	27979.87	-25455.432	35688000	-2.157688e-08	78626770.0	-0.006349263	-39499616.0	-4.3423505	0.010143434	0.109125	1.0	40267.19751763344
4461	98921.66	59478.957	155434.2	-46862.35	800.0	9464.796	9627.191	27980.732	-22169.385	35696000	-1.4829635e-07	45890756.0	-0.006525594	-22420188.0	-4.364985	0.014382864	0.1915	1.0	40275.060327768326
4462	88968.586	39515.336	149821.86	34461.41	800.0	9945.494	9303.978	27987.582	-25861.293	35704000	1.01566314e-07	51582330.0	-0.0063057607	-22795164.0	-4.3539615	0.00561407	0.080875	1.0	40283.06245923042
4463	109288.14	43842.562	166416.6	29004.516	800.0	9822.778	11827.638	27988.322	-25949.535	35712000	0.0	41968436.0	-0.0073467237	-20503012.0	-4.350723	0.011538292	0.16925	1.0	40291.427345752716
4464	96430.79	29891.021	143957.16	56227.75	800.0	11083.934	9979.64	27995.879	-22660.645	35720000	-1.2755394e-08	41344144.0	-0.0052758707	-19812778.0	-4.311789	0.007240176	0.1025	1.0	40299.47897195816
4465	108114.83	21595.516	138317.2	58761.348	800.0	11154.305	9025.046	27179.611	-23574.936	35728000	-1.001358e-08	34401068.0	-0.008299346	-14659822.0	-4.392445	0.009688183	0.119625	1.0	40307.45831942558
4466	109249.15	36759.48	143232.88	18085.855	800.0	12010.815	8936.864	27990.803	-13553.649	35736000	4.851818e-08	47631810.0	-0.0053779786	-14220024.0	-4.3476567	0.010114762	0.1305	1.0	40315.50678539276
4467	123703.75	34742.047	163123.31	58187.71	800.0	12133.245	9312.623	27989.592	-17625.252	35744000	2.9563903e-08	49513544.0	-0.003125107	-21333858.0	-4.3517275	0.020832717	0.254625	1.0	40323.4658870697
4468	98018.75	39275.68	149431.69	22929.342	800.0	13239.971	8361.94	27666.93	-18414.03	35752000	-1.1265278e-07	72174664.0	-0.005043375	-34375476.0	-4.3430314	0.014202462	0.174875	1.0	40331.43104362488
4469	96169.3	35769.15	153830.0	27324.285	800.0	9940.178	10230.151	27996.848	-20864.309	35760000	-9.202957e-08	51277732.0	-0.0065612486	-23932064.0	-4.3626995	0.008293892	0.111625	1.0	40339.85793995857
4470	89660.8	47516.887	136436.17	-38029.34	800.0	10300.056	9769.127	27999.1	-18897.586	35768000	8.940697e-09	57552332.0	-0.0070594987	-28621640.0	-4.3557444	0.006413669	0.086125	1.0	40359.40311837196
4471	102844.09	27910.016	149427.45	55865.547	800.0	9577.464	10121.273	28001.434	-20587.9	35776000	-2.6464463e-08	34931932.0	-0.0036631967	-16237676.0	-4.3462996	0.018067623	0.217	1.0	40367.469806194305
4472	79756.46	40683.457	138361.86	17637.346	800.0	10374.4	8439.055	27996.89	-19621.629	35784000	3.8146974e-09	58946630.0	-0.006616877	-31936186.0	-4.3513737	0.013059009	0.165125	1.0	40375.7887339592
4473	118030.44	25832.566	153401.88	61331.55	800.0	10624.29	9028.691	27996.96	-14623.862	35792000	7.987023e-09	55638876.0	-0.0046532666	-27393770.0	-4.3315663	0.012895811	0.156	1.0	40383.931389570236
4474	116860.11	33031.383	157939.55	57833.707	800.0	12441.186	9758.323	27998.408	-21602.947	35800000	-1.001358e-08	36922668.0	-0.0067854463	-16488232.0	-4.341907	0.0065939017	0.098	1.0	40392.02195882797
4475	93528.234	43290.074	160084.2	22060.238	800.0	11733.602	8934.113	28004.535	-24097.934	35808000	-3.576279e-08	47844770.0	-0.0076553286	-20836832.0	-4.3674407	0.0069399374	0.076625	1.0	40399.96215939522
4476	102898.414	35937.258	142003.08	39104.367	800.0	11382.142	9974.313	28011.07	-21597.225	35816000	-9.775162e-08	43178124.0	-0.006450782	-22905684.0	-4.358803	0.011420547	0.15875	1.0	40408.08677959442
4477	99620.67	51264.246	166249.98	15147.95	800.0	10265.132	9386.474	28007.57	-22986.137	35824000	-1.03235244e-07	60124090.0	-0.0072075753	-28913186.0	-4.3717337	0.016842393	0.253	3.0	40416.24057841301
4478	80052.15	43589.977	128603.16	-20559.055	800.0	10089.489	10436.599	28009.514	-21105.037	35832000	-2.8192996e-08	71257640.0	-0.006599491	-32356504.0	-4.3729258	0.0057630804	0.075125	1.0	40424.11468410492
4479	84869.516	30642.566	133297.45	35120.152	800.0	9194.676	10072.753	28008.912	-23095.582	35840000	-2.3692847e-08	48851160.0	-0.00773326	-20372184.0	-4.345322	0.011637879	0.142875	1.0	40431.9612224102
4480	94640.67	44363.297	143055.47	7728.9116	800.0	9508.917	8572.484	28005.893	-20016.008	35848000	-3.683567e-08	61351396.0	-0.0073171	-27975060.0	-4.3395324	0.008524462	0.105	1.0	40451.08754134178
4481	90636.36	35741.266	134318.11	19610.51	800.0	9099.389	9450.886	28008.871	-22039.086	35856000	1.5068055e-07	45329320.0	-0.012463575	-15652612.0	-4.3349824	0.022504749	0.307875	5.0	40459.26777791977
4482	90791.08	34897.617	126561.195	27740.309	800.0	9672.44	8643.768	28010.883	-18425.713	35864000	5.6385993e-08	49789492.0	-0.007271545	-17039764.0	-4.342215	0.0127337305	0.148375	1.0	40467.26815843582
4483	31718.809	151853.23	136425.53	-410163.1	800.0	7515.0806	10270.937	27914.037	-23987.62	35872000	-9.810925e-08	389732670.0	0.0005688825	-106432610.0	-4.361352	0.022624582	0.260125	1.0	40475.22390508652
4484	91965.53	46630.992	134765.34	-28278.477	800.0	8849.601	7729.133	27127.781	-17201.342	35880000	-3.8504602e-08	45100424.0	-0.01677515	-20472376.0	-4.367518	0.022316882	0.25875	5.0	40483.523007154465
4485	101872.33	34671.133	162038.12	23339.844	800.0	10992.736	9598.075	27608.201	-22610.88	35888000	-2.95043e-08	34847544.0	-0.014016189	-13994632.0	-4.349299	0.0190792	0.23525	5.0	40491.76725888252
4486	102768.77	46685.855	157319.62	-2961.9883	800.0	10680.866	10067.703	27550.586	-21797.988	35896000	4.887581e-09	59974940.0	-0.021075964	-29659678.0	-4.3522305	0.018840853	0.26325	7.0	40500.183084487915
4487	95056.76	50007.984	151165.3	-3907.6191	800.0	9464.894	11355.488	28039.398	-24457.605	35904000	-4.1842462e-08	67115030.0	-0.012732542	-27864160.0	-4.3582745	0.020619417	0.2295	4.0	40508.215418338776
4488	107279.64	29551.844	159442.33	58155.953	800.0	11168.822	8554.844	28053.223	-19407.574	35912000	-2.2649764e-09	34511816.0	-0.017691294	-14152210.0	-4.351246	0.018330183	0.258625	5.0	40516.60597729683
4489	114087.48	42902.855	162338.67	2115.909	800.0	12816.158	8984.803	28055.555	-19079.354	35920000	3.886223e-08	41193460.0	-0.010842189	-19711640.0	-4.361176	0.016504196	0.1885	3.0	40524.59608411789
4490	107661.414	32486.152	147346.77	53090.25	800.0	10706.302	10333.156	28059.521	-22172.205	35928000	-5.251169e-08	38904490.0	-0.016456872	-17324814.0	-4.3336673	0.015087038	0.2465	5.0	40543.91497015953
4491	119165.9	32386.19	148865.3	43584.324	800.0	11978.052	9713.35	28057.787	-18837.982	35936000	8.630752e-08	36142110.0	-0.01923561	-14943670.0	-4.3435664	0.016459638	0.2255	6.0	40552.18798542023
4492	106141.3	38604.957	141175.94	13802.633	800.0	12156.564	10164.182	28063.56	-22142.182	35944000	-1.0585785e-07	40453060.0	-0.019975742	-16169448.0	-4.385546	0.016931124	0.25425	6.0	40560.376851558685
4493	113357.92	15682.589	137948.8	83116.51	800.0	12242.271	9654.66	28065.525	-23592.105	35952000	-1.6212464e-08	32427566.0	-0.013363032	-15488000.0	-4.3730345	0.018473953	0.207125	3.0	40568.32016134262
4494	122843.29	32260.139	176017.34	64822.133	800.0	12309.464	9593.462	28063.047	-22328.822	35960000	4.74751e-08	45355812.0	-0.018354133	-18859398.0	-4.3608203	0.017107412	0.2015	6.0	40576.411296367645
4495	91254.79	46025.156	134663.2	-10845.635	800.0	12921.11	9618.845	28066.463	-22878.498	35968000	-4.315376e-08	56703492.0	-0.017508721	-32422890.0	-4.3500185	0.017317608	0.229	5.0	40584.82124209404
4496	95843.98	34011.4	155296.52	52242.684	800.0	10859.794	10510.181	28065.293	-24640.062	35976000	-1.8835069e-08	46337468.0	-0.007117899	-21021248.0	-4.3523746	0.007175049	0.1005	1.0	40592.77075076103
4497	98815.766	39822.445	153029.11	7159.51	800.0	7069.184	12439.021	28068.094	-25179.69	35984000	1.525879e-08	72336690.0	-0.0059536523	-45232510.0	-4.360885	0.016995432	0.222375	3.0	40600.93706679344
4498	97249.01	36049.59	145366.7	35261.79	800.0	11401.36	8474.761	28065.717	-14326.888	35992000	4.2915342e-09	49581024.0	-0.005137112	-20773648.0	-4.3257866	0.009851022	0.152625	1.0	40609.16598892212
4499	118545.27	23103.783	141445.56	65977.71	800.0	11656.226	9056.371	28067.07	-17891.596	36000000	-1.0490417e-08	37917868.0	-0.007561928	-17498596.0	-4.3346586	0.009137869	0.1045	1.0	40617.06303691864
4500	110840.125	22791.629	135476.14	73391.516	800.0	12550.999	8130.955	28063.387	-14537.002	36008000	4.529953e-08	31109646.0	-0.006089479	-10663212.0	-4.3612084	0.013349003	0.194375	1.0	40636.3166012764
4501	111316.25	44906.637	167385.72	22892.557	800.0	11865.59	8774.474	28061.035	-20877.479	36016000	6.9141386e-08	48060840.0	-0.0038428034	-15716036.0	-4.3492446	0.009847668	0.14175	1.0	40644.37232351303
4502	108126.27	25357.611	135697.14	71135.234	800.0	11481.162	9603.753	28066.322	-14629.767	36024000	-2.9027461e-08	29836846.0	-0.00803544	-10586440.0	-4.372386	0.0082265185	0.1015	1.0	40652.17297744751
4503	89255.92	55967.996	140243.55	-53195.76	800.0	10375.821	10083.464	28067.752	-23322.135	36032000	4.9471854e-08	41243516.0	-0.005357517	-16700716.0	-4.3835363	0.01626532	0.241625	1.0	40660.16959953308
4504	95294.69	36832.82	134331.45	29896.83	800.0	10481.688	9695.904	28020.938	-19293.398	36040000	4.315376e-08	69380120.0	-0.005478998	-26655860.0	-4.3598485	0.0065727406	0.134625	1.0	40668.10707592964
4505	84357.2	41845.184	142537.4	10728.094	800.0	10349.016	9185.531	28059.55	-17743.48	36048000	5.6028366e-08	62209600.0	-0.012885237	-30402436.0	-4.3582606	0.012303232	0.147	3.0	40676.26384425163
4506	116622.08	32947.27	173985.34	62306.26	800.0	10773.136	8588.812	27575.523	-15929.015	36056000	1.11579894e-07	46598110.0	0.0017029267	-16547364.0	-4.3176494	0.013271869	0.199125	1.0	40684.08839678764
4507	105256.94	37827.883	172670.84	37836.965	800.0	11500.394	9578.042	27637.146	-23655.334	36064000	-8.511543e-08	46118436.0	-0.0053114053	-18970092.0	-4.34041	0.0066253836	0.124875	1.0	40692.10232877731
4508	102503.88	26612.479	135084.19	49587.54	800.0	11389.778	9071.769	28076.443	-23205.379	36072000	-3.7074088e-08	39113140.0	-0.0075358725	-17070194.0	-4.3691807	0.00700298	0.111875	1.0	40699.961240291595
4509	88745.375	57272.15	161862.1	617.76587	800.0	10779.532	9219.334	28076.05	-22894.812	36080000	5.4597855e-08	57900560.0	-0.007387448	-27755606.0	-4.3818293	0.009749236	0.1045	1.0	40707.87769293785
4510	110649.89	25039.262	144390.31	65511.66	800.0	9083.24	9017.004	27980.154	-19527.979	36088000	-8.85278e-08	42388430.0	-0.0063338988	-25688614.0	-4.409176	0.011939907	0.144875	1.0	40727.13594865799
4511	117542.89	22525.53	156693.6	91592.12	800.0	12081.32	8524.067	28078.766	-14502.704	36096000	-9.498e-08	21979276.0	-0.005946839	-6919156.0	-4.3621426	0.009404992	0.1465	1.0	40735.18023061752
4512	114705.64	17063.12	146475.44	90195.5	800.0	12667.174	8602.201	28079.316	-13262.693	36104000	4.7683715e-09	27398448.0	-0.005870456	-10493762.0	-4.3778663	0.007894976	0.120375	1.0	40743.09950709343
4513	80205.17	62828.6	155205.8	-79443.7	800.0	12274.597	8697.051	27878.885	-12681.226	36112000	-5.90086e-08	125321180.0	-0.00508517	-69313170.0	-4.374656	0.008375826	0.113625	1.0	40751.19033193588
4514	93370.08	33841.582	133220.31	28769.84	800.0	9449.282	9268.729	28084.938	-24298.469	36120000	6.437302e-09	34345296.0	-0.010220121	-13513278.0	-4.3405266	0.013137626	0.18425	3.0	40759.52385687828
4515	89598.44	40925.117	147667.28	14499.677	800.0	9504.04	9510.749	28083.035	-21794.2	36128000	-8.8214875e-09	56981856.0	-0.008530344	-25766556.0	-4.3696513	0.006896232	0.105875	1.0	40767.586401462555
4516	94798.55	50089.54	152250.6	-6696.435	800.0	9296.082	10265.115	27561.1	-22305.879	36136000	-5.7816507e-08	49256764.0	-0.006300365	-19996410.0	-4.367391	0.0068414942	0.081375	1.0	40775.7166788578
4517	112479.4	24947.758	166023.88	81053.64	800.0	11727.861	9313.079	28089.809	-23257.83	36144000	-7.152557e-09	32064520.0	-0.0071559865	-13230514.0	-4.3922987	0.012427043	0.13725	1.0	40783.85804057121
4518	108580.96	39263.37	162481.84	52919.258	800.0	12440.702	8313.726	27637.668	-18225.486	36152000	6.020069e-08	33816452.0	-0.0052080876	-14916056.0	-4.351548	0.01070224	0.142375	1.0	40791.84719848633
4519	88598.18	62181.676	146262.95	-44772.5	800.0	11219.308	9482.502	27587.557	-22023.99	36160000	7.43866e-08	78503390.0	-0.005097805	-39544710.0	-4.389164	0.010594581	0.138625	1.0	40799.80880069733
4520	103822.6	59059.984	143016.62	-65155.723	800.0	10744.579	10880.4375	27656.168	-24979.69	36168000	-1.06096266e-07	90437320.0	-0.01042348	-30213684.0	-4.3998466	0.0128399925	0.16925	3.0	40819.41513586044
4521	93384.95	44276.734	150846.11	3539.8271	800.0	10372.65	9900.675	27663.26	-24859.133	36176000	-7.593632e-08	53323524.0	-0.00744593	-20060936.0	-4.340967	0.011270295	0.0985	1.0	40827.58576846123
4522	108259.484	36595.01	170367.52	46401.36	800.0	10653.014	9150.913	27662.13	-23565.807	36184000	-3.3318997e-08	55364184.0	-0.007373329	-31795026.0	-4.3411646	0.008934738	0.125625	1.0	40835.47019290924
4523	108936.79	31532.363	160550.03	56269.258	800.0	12650.994	8567.228	27628.05	-24637.723	36192000	-1.1301041e-07	42700184.0	-0.012656814	-20065636.0	-4.392224	0.013867487	0.16975	3.0	40843.572680711746
4524	95579.28	45745.734	157804.11	26646.545	800.0	12014.438	8665.061	28111.803	-18345.662	36200000	3.5405158e-08	49337588.0	-0.008320484	-21369498.0	-4.387446	0.009143787	0.137625	1.0	40851.56477689743
4525	87176.25	70744.42	138594.73	-103339.39	800.0	9539.047	9355.772	28074.695	-25005.613	36208000	-9.512901e-08	62089324.0	-0.008196272	-30428980.0	-4.364959	0.00862281	0.12025	1.0	40859.47546696663
4526	94948.2	36737.07	133857.81	22141.984	800.0	10486.106	10020.249	28118.092	-22247.664	36216000	1.5974045e-08	51059224.0	-0.006258022	-22710530.0	-4.3482256	0.009230938	0.12525	1.0	40867.37818479538
4527	115912.77	53144.203	163734.62	-35188.492	800.0	10836.222	10266.218	28117.646	-21620.723	36224000	-1.2731552e-07	58587064.0	-0.0053065806	-23414208.0	-4.3798213	0.009851881	0.116375	1.0	40875.31319332123
4528	106503.086	34386.535	142532.86	44513.773	800.0	10809.571	10897.078	28107.727	-25871.027	36232000	9.775162e-08	43575884.0	-0.009170501	-16693382.0	-4.3970685	0.018385127	0.228375	3.0	40883.263600587845
4529	91463.586	62337.137	150963.5	-62520.93	800.0	10719.454	11201.766	28131.756	-26202.068	36240000	-7.152557e-09	60142788.0	-0.0064752162	-23507412.0	-4.3729053	0.008159073	0.07625	1.0	40891.2662730217
4530	109984.914	32963.91	160482.86	40228.2	800.0	11998.265	9143.186	27712.908	-23241.225	36248000	-7.611513e-08	44060468.0	-0.0066141207	-17097414.0	-4.3615155	0.013825872	0.16225	1.0	40910.62994265556
4531	91577.79	32083.361	144054.36	26884.71	800.0	10441.025	8843.69	27491.516	-26085.346	36256000	6.639957e-08	43307780.0	-0.0082586575	-19050720.0	-4.4098916	0.011946479	0.120875	1.0	40918.67811727524
4532	122374.375	19022.602	155674.02	90428.555	800.0	11821.758	8840.3955	27166.646	-10175.841	36264000	3.1113625e-08	29802446.0	-0.007963335	-12930836.0	-4.359401	0.015893089	0.2245	3.0	40926.76417732239
4533	103955.9	38060.617	140429.94	22378.803	800.0	11701.499	10026.728	27693.223	-23294.367	36272000	-3.2782555e-08	43481210.0	-0.0075149303	-20440188.0	-4.380456	0.005322463	0.105875	1.0	40934.930740594864
4534	100091.04	26592.96	130724.84	45600.773	800.0	11810.142	10567.771	27972.55	-23903.416	36280000	-2.861023e-09	39996164.0	-0.007979762	-15953820.0	-4.3804173	0.007923631	0.082875	1.0	40942.90455341339
4535	79031.55	41013.312	149473.23	-2056.552	800.0	9425.054	10531.95	27691.785	-22630.004	36288000	8.296966e-08	83626830.0	-0.012181707	-39935824.0	-4.389838	0.011053944	0.1355	3.0	40951.23170828819
4536	95643.09	54390.652	155194.78	-30950.258	800.0	9677.675	9706.471	27680.584	-24918.258	36296000	3.1232833e-08	65662320.0	-0.012357171	-33835750.0	-4.369162	0.014720835	0.18475	3.0	40959.22759437561
4537	111184.06	37994.223	147752.52	12179.367	800.0	11877.378	8878.441	27623.014	-22499.975	36304000	-3.9577483e-08	35794252.0	-0.005880684	-14478664.0	-4.340745	0.011635792	0.13975	1.0	40967.26204419136
4538	130662.45	34614.594	194693.12	69665.72	800.0	12221.306	9165.877	28146.453	-21939.164	36312000	1.9216537e-07	42401892.0	-0.0038102693	-15383636.0	-4.34	0.020324618	0.2585	1.0	40975.573909044266
