Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
115	-104713.07	77306.52	-12755.124	-269298.1	800.0	-1034.4677	0.0001359523	-1034.4666	-1034.4675	928000	2.2828578e-08	415140060.0	-0.048512664	-291744.0	3.06328	0.0069161123	0.263375	79.0	994.1415636539459
116	-116770.375	138040.38	3819.0315	-470114.97	800.0	-1047.3641	8.639224e-05	-1047.3635	-1047.3641	936000	1.5854836e-08	665811840.0	-0.051183607	-374848.0	3.0662947	0.0069075087	0.260625	79.0	1003.0898337364197
117	-48449.105	58158.645	44472.562	-149849.89	800.0	-1061.9756	0.00011921402	-1061.975	-1061.9757	944000	-1.32024285e-08	165487970.0	-0.050298385	-63344.0	3.0326903	0.01115201	0.291	79.0	1011.8321399688721
118	-43038.215	43028.152	19317.22	-121551.836	800.0	-1068.5405	0.00013158703	-1068.5403	-1068.5405	952000	2.6598572e-08	123593350.0	-0.04896372	-42392.0	3.0415163	0.012006878	0.280875	79.0	1020.9540884494781
119	-97167.234	144135.77	66030.84	-474927.06	800.0	-1073.5895	0.00015959263	-1073.588	-1073.5895	960000	-6.940961e-08	618909500.0	-0.057958703	-261760.0	3.0370145	0.006666672	0.295375	79.0	1029.830772638321
120	-90981.28	123434.805	33203.324	-378922.84	800.0	-1085.6123	0.00010690739	-1085.6118	-1085.6124	968000	-4.3168665e-08	619655940.0	-0.051564086	-237312.0	2.9605885	0.00844582	0.282625	79.0	1038.9499151706696
121	-81072.86	149001.11	10860.541	-516163.6	800.0	-1097.4366	1.8259614e-05	-1097.4363	-1097.4368	976000	-3.1992794e-08	515312000.0	-0.052411184	-179456.0	3.0065074	0.010426646	0.268875	79.0	1047.767884016037
122	-65218.78	51568.87	-4661.6514	-155647.72	800.0	-1107.7333	3.6697307e-05	-1107.7328	-1107.7334	984000	-2.5853515e-08	199096140.0	-0.026520804	-115104.0	2.9886634	0.01439325	0.20475	12.0	1055.0805640220642
123	-48497.805	39421.824	5301.8477	-126773.51	800.0	-1116.0663	0.0002583453	-1116.0659	-1116.0662	992000	1.3053417e-08	131847250.0	-0.03595369	-57456.0	2.9941366	0.014581293	0.2395	27.0	1062.7331006526947
124	-50301.8	49115.848	25691.424	-133486.83	800.0	-1122.0745	0.00022525611	-1122.0741	-1122.0747	1000000	1.0855496e-08	163293980.0	-0.0449824	-62544.0	2.960352	0.014370409	0.259875	51.0	1070.7780981063843
125	-46279.3	51294.113	15200.786	-155167.62	800.0	-1128.256	0.000116151365	-1128.2557	-1128.2561	1008000	2.6777387e-08	176503970.0	-0.023481907	-49136.0	3.007568	0.01524943	0.221625	12.0	1077.7115619182587
126	-31374.094	37519.77	20391.79	-105867.81	800.0	-1133.8748	0.00016912907	-1133.874	-1133.8746	1016000	7.793307e-09	71875850.0	-0.01863721	-22720.0	2.9924154	0.015840229	0.19075	9.0	1084.8308153152466
127	-44111.63	39683.88	11131.893	-119061.26	800.0	-1137.8331	0.000121466095	-1137.833	-1137.8333	1024000	1.5884638e-08	92109160.0	-0.022085946	-48856.0	2.9957995	0.014614154	0.180875	12.0	1092.0393724441528
128	-58528.79	52657.613	27105.398	-150604.58	800.0	-1143.4568	0.00025213504	-1143.456	-1143.4567	1032000	-2.3812056e-08	189488690.0	-0.0075209397	-103056.0	2.9987237	0.010647763	0.099625	2.0	1098.9348783493042
129	-30203.984	43925.98	34333.66	-125558.74	800.0	-1151.7247	0.00021216631	-1151.7242	-1151.725	1040000	-2.1159648e-08	119992880.0	-0.024327952	-23808.0	2.9797823	0.014822471	0.192375	13.0	1106.2437870502472
130	-118780.65	125271.73	20427.68	-419885.9	800.0	-1156.1007	0.0001196974	-1156.1003	-1156.1008	1048000	4.798174e-08	574998900.0	-0.011373021	-426752.0	3.0102823	0.014780241	0.18325	6.0	1113.47873544693
131	-50033.543	58132.727	34911.094	-179066.55	800.0	-1172.3853	0.00011683889	-1172.385	-1172.3854	1056000	1.7553567e-08	174092960.0	-0.047468383	-75616.0	2.98846	0.01101094	0.28025	79.0	1122.3653268814087
132	-75061.47	63424.29	2150.314	-175797.66	800.0	-1180.1165	2.0921798e-05	-1180.1163	-1180.1166	1064000	-2.1144748e-08	284618530.0	-0.05184055	-169024.0	2.9678469	0.00769258	0.275375	79.0	1131.1365694999695
133	-49893.805	81467.92	37724.066	-226717.08	800.0	-1190.539	4.4224173e-05	-1190.5385	-1190.5391	1072000	-9.700656e-09	265237920.0	-0.050807424	-79392.0	2.9194412	0.008776101	0.270125	79.0	1139.864756822586
134	-38621.42	63637.41	31160.703	-168705.58	800.0	-1198.0988	0.00011049723	-1198.0985	-1198.0989	1080000	-1.3113022e-09	158850780.0	-0.008268781	-38912.0	2.9539828	0.016925033	0.1575	3.0	1146.7045435905457
135	-64730.906	91650.36	30743.68	-303942.5	800.0	-1203.4265	5.428356e-05	-1203.4263	-1203.4265	1088000	2.0757318e-08	407283900.0	-0.05082804	-118944.0	2.9171586	0.010025596	0.276875	79.0	1155.4940683841705
136	-38184.95	35206.273	7448.2007	-100665.95	800.0	-1212.3788	0.00038374806	-1212.3782	-1212.3785	1096000	-2.2560359e-08	126512024.0	-0.0069172513	-42664.0	2.9010248	0.013292032	0.151375	2.0	1162.210015296936
137	-44660.945	64492.26	44687.66	-181016.12	800.0	-1218.1691	0.0001216959	-1218.1691	-1218.1693	1104000	-1.4707446e-08	164086510.0	-0.0080793835	-60384.0	2.908933	0.016761016	0.2065	3.0	1169.1254575252533
138	-24303.25	23280.24	6835.258	-63920.89	800.0	-1224.786	0.00013110488	-1224.7856	-1224.7859	1112000	-4.5187774e-09	55769970.0	-0.021843612	-10368.0	2.9312258	0.016557643	0.21225	11.0	1176.3612189292908
139	-33329.1	30592.605	24379.348	-86265.26	800.0	-1227.8553	1.0483132e-05	-1227.8552	-1227.8555	1120000	-1.2069941e-08	74666800.0	-0.05146623	-23144.0	2.8902297	0.012798558	0.29425	79.0	1185.2542932033539
140	-94276.1	136506.8	15949.203	-460863.97	800.0	-1232.0461	0.00012966919	-1232.0458	-1232.046	1128000	9.417534e-09	606356700.0	-0.051415812	-304832.0	2.9413095	0.0072855223	0.263375	79.0	1194.8324496746063
141	-30529.447	39543.395	13390.7	-107096.805	800.0	-1246.8044	4.0600997e-05	-1246.8042	-1246.8044	1136000	-7.659197e-09	107870400.0	-0.051551178	-24056.0	2.902849	0.011583798	0.287875	79.0	1203.6604747772217
142	-26796.385	31060.984	25766.379	-93962.0	800.0	-1251.8505	0.000116902644	-1251.8502	-1251.8506	1144000	-1.9073487e-09	95827840.0	-0.05120754	-14352.0	2.9076881	0.012887873	0.2755	79.0	1212.722910642624
143	-18853.885	45409.13	38465.78	-126395.555	800.0	-1255.2673	0.00024414444	-1255.267	-1255.2672	1152000	7.703901e-09	84217450.0	-0.027422851	-5976.0	2.854366	0.01556623	0.196625	16.0	1219.7766087055206
144	-104585.086	147506.98	24608.406	-429895.22	800.0	-1257.5692	0.00016396774	-1257.5665	-1257.5693	1160000	-3.4973024e-08	856445100.0	-0.055168737	-2000768.0	2.8595543	0.0041751307	0.284875	79.0	1228.5644466876984
145	-11567.771	22737.412	9692.031	-63012.78	800.0	-1069.7047	631.67267	1255.138	-1274.4722	1168000	-4.4703483e-10	36003824.0	-0.030131739	-2374800.0	2.9008882	0.015611296	0.1995	16.0	1235.9600713253021
146	-56391.977	62177.336	36464.973	-163555.8	800.0	-366.9969	1088.4325	1258.6322	-1278.0212	1176000	8.791685e-10	159408670.0	-0.053425115	-4902864.0	2.8468928	0.013019458	0.293625	79.0	1244.8263778686523
147	-31810.729	39491.09	29634.201	-125412.36	800.0	-693.42737	998.5802	1267.3992	-1286.916	1184000	1.0669232e-08	99633260.0	-0.04933209	-2130984.0	2.8643677	0.0075053396	0.279375	79.0	1253.7069511413574
148	-10509.183	26497.232	36690.19	-52991.668	800.0	-404.84534	1130.7797	1273.6025	-1293.2063	1192000	1.5199184e-09	76562240.0	-0.047052544	-2924256.0	2.8657398	0.00984395	0.2875	79.0	1262.8907017707825
149	-34915.92	45407.227	23159.889	-131725.19	800.0	-436.0532	1119.5759	1276.8383	-1296.4803	1200000	-1.1891126e-08	132293300.0	-0.023267077	-638776.0	2.8052683	0.016843315	0.2265	12.0	1269.7842378616333
150	-1042.5892	27032.23	33897.742	-58119.38	800.0	-313.99634	1125.9684	1283.5945	-1303.3379	1208000	-1.1622905e-08	29905704.0	-0.021864923	-1740186.0	2.7997172	0.01921874	0.22075	9.0	1277.0475170612335
151	-27351.574	51244.01	21986.69	-171509.8	800.0	23.20768	1236.6505	1287.5138	-1307.2738	1216000	4.1216612e-08	101223976.0	-0.022546241	-2089768.0	2.7787151	0.014935894	0.205	13.0	1284.3041083812714
152	-52959.21	43610.918	7940.749	-110426.16	800.0	-672.6561	1033.9319	1292.1578	-1311.9879	1224000	5.4091216e-09	165278380.0	-0.0056237574	-2153136.0	2.8026617	0.011520988	0.137625	2.0	1291.4145956039429
153	-13456.487	36272.91	46533.008	-70105.516	800.0	-977.0355	818.07684	1301.4512	-1321.4316	1232000	-9.015203e-09	48937490.0	-0.0061587454	-2917640.0	2.7976408	0.011415338	0.14325	2.0	1298.1767072677612
154	-28270.395	26647.635	14803.833	-78972.36	800.0	-635.164	1094.5143	1305.7438	-1325.7733	1240000	2.115965e-09	81432824.0	-0.026061215	-1888272.0	2.8221502	0.014377022	0.21775	16.0	1305.4126932621002
155	-23589.8	60313.91	40940.68	-161901.4	800.0	-386.37897	1149.9928	1311.3735	-1331.4893	1248000	2.1994113e-08	132934160.0	-0.017516438	-2533720.0	2.8060074	0.01538053	0.200125	9.0	1312.322774887085
156	-27679.166	53396.188	19942.36	-149998.08	800.0	-492.7271	1151.0833	1317.1708	-1337.3701	1256000	-4.351139e-09	111156510.0	-0.052168466	-1170240.0	2.813854	0.006370202	0.29	79.0	1321.4721472263336
157	-17717.312	19391.418	16858.707	-46310.656	800.0	-528.2414	1107.2622	1325.1886	-1345.4841	1264000	-1.3962388e-08	51413290.0	-0.027378952	-942992.0	2.7798984	0.015226541	0.22175	17.0	1328.664947271347
158	-4152.5225	28695.596	41544.367	-65139.027	800.0	-261.39517	1054.8274	1329.2274	-1349.5863	1272000	3.4272671e-09	40860468.0	-0.0125930635	-587264.0	2.7940524	0.013595507	0.206875	7.0	1335.5175421237946
159	-29773.895	38438.234	14916.966	-100499.99	800.0	-418.4818	1152.7279	1331.6765	-1352.0535	1280000	-2.6673078e-08	114045500.0	-0.050526228	-596872.0	2.7895992	0.01136132	0.268125	79.0	1344.5673651695251
160	-718.3209	29941.299	45187.758	-66368.82	800.0	-212.18903	1198.8303	1339.8315	-1360.3186	1288000	5.00679e-09	47059110.0	-0.051846363	-1125300.0	2.8068924	0.008732384	0.292625	79.0	1353.8914866447449
161	-37187.582	54721.965	18817.494	-157794.86	800.0	10.69382	1284.1906	1344.4725	-1364.9862	1296000	-7.885694e-08	199182640.0	-0.046967234	-1145328.0	2.7710278	0.012036486	0.27125	79.0	1363.1387784481049
162	-61464.414	62424.65	7675.993	-169277.34	800.0	-697.09216	1101.499	1355.9608	-1376.6276	1304000	-4.7683715e-09	235139580.0	-0.04866218	-1225440.0	2.7769368	0.0065653115	0.26675	79.0	1372.107565164566
163	-18809.695	47151.336	33803.05	-108252.86	800.0	-504.3641	1194.4447	1370.1445	-1391.0447	1312000	1.1175871e-09	106151576.0	-0.024368009	-1196480.0	2.7574024	0.0152851725	0.191875	13.0	1379.484937429428
164	-59039.355	98676.65	30181.367	-306168.8	800.0	-547.9577	1205.3406	1379.0795	-1400.0773	1320000	1.0952354e-08	379314780.0	-0.046747074	-1155328.0	2.7547634	0.0029374748	0.278875	79.0	1388.267140865326
165	-5525.8955	34852.867	43965.227	-54152.824	800.0	-661.1731	1181.9938	1393.4207	-1414.6311	1328000	-3.7282707e-08	59808840.0	-0.024926174	-1851220.0	2.785127	0.0169084	0.238625	12.0	1395.4854815006256
166	-58837.926	104980.414	19138.807	-297765.3	800.0	-15.770594	1344.0941	1400.3491	-1421.5999	1336000	3.1292437e-08	371877440.0	-0.02194983	-3469664.0	2.7603192	0.014528055	0.19625	13.0	1402.8596765995026
167	-1436.3011	26580.969	25384.43	-64845.52	800.0	-390.4171	1267.5201	1412.8394	-1434.3044	1344000	1.7106533e-08	45599988.0	-0.006426972	-1577868.0	2.771992	0.011239576	0.135125	2.0	1409.8156836032867
168	-23794.46	66727.73	38787.883	-193993.03	800.0	-116.130325	1268.1357	1416.3755	-1437.8733	1352000	4.61936e-09	196385470.0	-0.045788355	-961328.0	2.776895	0.0066824034	0.2825	79.0	1418.718766450882
169	-3748.7468	33054.8	34236.035	-66109.68	800.0	271.84692	1314.3782	1425.3279	-1446.9326	1360000	1.8835069e-08	52283344.0	-0.025801718	-918952.0	2.7572875	0.015657406	0.242125	17.0	1426.1835660934448
170	-30395.307	50604.203	35436.535	-134944.89	800.0	-200.34764	1315.7546	1429.8473	-1451.496	1368000	4.3481588e-08	138713860.0	-0.023350587	-2410656.0	2.7699058	0.015807284	0.232625	13.0	1433.5912153720856
171	4224.8535	41118.402	52345.08	-95784.4	800.0	-55.364796	1326.924	1438.2815	-1460.0605	1376000	6.042421e-09	55480270.0	-0.02053685	-3062440.0	2.7872818	0.013121181	0.1635	8.0	1440.7192678451538
172	4127.8174	38755.63	54575.367	-69567.2	800.0	275.1925	1376.1998	1444.9619	-1466.7705	1384000	7.390976e-09	63544884.0	-0.024595	-1250648.0	2.7757797	0.0146639	0.214625	12.0	1447.8290736675262
173	7063.409	40637.91	56471.453	-87898.53	800.0	448.82837	1329.6759	1452.7537	-1474.5725	1392000	-1.9967556e-09	40500976.0	-0.036962826	-766380.0	2.7839816	0.015014521	0.228875	27.0	1455.6073968410492
174	-33176.246	69805.625	45581.742	-150460.97	800.0	312.0199	1386.8488	1457.9652	-1479.7775	1400000	-5.0544738e-08	205316660.0	-0.012984384	-3140688.0	2.7911785	0.015191804	0.167125	6.0	1462.71186709404
175	5556.54	39165.164	59965.24	-67584.99	800.0	-16.73464	1367.615	1468.6261	-1490.607	1408000	-4.3332577e-08	53705440.0	-0.004463305	-1487972.0	2.813777	0.017757332	0.22425	2.0	1469.5901670455933
176	15287.201	33464.47	38111.207	-81219.2	800.0	787.5757	1158.9078	1474.7542	-1496.7451	1416000	-7.629395e-09	30119922.0	-0.006306224	-343734.0	2.7896202	0.014048063	0.1765	3.0	1476.6194610595703
177	-26619.713	61589.08	31770.738	-157057.31	800.0	448.25793	1326.9437	1480.5626	-1502.5204	1424000	2.0325183e-08	157441330.0	-0.024271546	-1753840.0	2.7902255	0.015857285	0.233375	17.0	1483.7677676677704
178	-33859.77	80652.586	31478.049	-185040.34	800.0	-5.9041877	1355.4463	1489.9165	-1512.0134	1432000	-4.0233137e-09	235747540.0	-0.021616299	-2218624.0	2.7772417	0.01577677	0.200875	13.0	1491.2257602214813
179	-26130.637	46474.703	34196.355	-108554.61	800.0	-40.5266	1372.3812	1501.6226	-1523.9038	1440000	1.8954276e-08	136275790.0	-0.042905584	-3610384.0	2.7681117	0.003288201	0.26525	79.0	1500.4919176101685
180	-9808.097	51916.406	33783.457	-130822.55	800.0	-443.6425	1276.5801	1510.0422	-1532.4597	1448000	-1.4305114e-08	131707730.0	-0.019100208	-1769880.0	2.7439458	0.015424508	0.179375	12.0	1507.9367620944977
181	-5645.966	28117.514	35737.08	-70309.82	800.0	-233.75609	1299.6278	1515.5194	-1538.0114	1456000	1.1026859e-09	58081516.0	-0.01766525	-3130704.0	2.7537398	0.0152399205	0.173875	8.0	1515.2650530338287
182	-13295.586	51312.88	32471.406	-132235.83	800.0	-71.78691	1422.4692	1522.5127	-1545.0537	1464000	-8.940697e-09	116075220.0	-0.021191873	-2555656.0	2.750901	0.014901629	0.20325	14.0	1522.2409751415253
183	8503.917	18493.652	31465.691	-30040.525	800.0	579.9267	1332.8107	1529.7467	-1552.3881	1472000	3.4749508e-08	19674724.0	-0.03468803	-847702.0	2.7498615	0.0135357855	0.223125	28.0	1529.7921364307404
184	15440.519	21395.908	43041.617	-35324.43	800.0	680.41425	1075.0979	1530.8983	-1553.5411	1480000	-3.9339065e-09	19137876.0	-0.019752491	-485638.0	2.7810478	0.013856769	0.167625	12.0	1536.797068119049
185	9705.538	14321.324	30247.457	-10819.808	800.0	1001.96674	973.2866	1533.7516	-1556.3606	1488000	1.6480683e-08	25167534.0	-0.047973678	-1273014.0	2.7536998	0.012398907	0.25525	79.0	1545.5880796909332
186	9206.081	30472.777	59122.816	-60498.137	800.0	287.8799	1300.0758	1536.5986	-1559.1931	1496000	-1.1235476e-08	33880612.0	-0.025640028	-1206598.0	2.7073052	0.017206924	0.21425	16.0	1552.9755387306213
187	9908.801	21441.03	33592.71	-37161.01	800.0	467.87762	1310.6857	1541.8868	-1564.4564	1504000	-2.2888184e-08	25961116.0	-0.04666082	-869366.0	2.6739843	0.008221367	0.25475	79.0	1561.7337391376495
188	15610.615	19994.924	42729.203	-27137.6	800.0	1093.948	765.5856	1544.7162	-1567.2686	1512000	-1.8954276e-08	19379876.0	-0.042423457	-1693258.0	2.660989	0.011482603	0.258125	79.0	1570.5433812141418
189	8663.96	22788.615	38877.633	-25618.408	800.0	-82.34361	1445.4696	1547.0392	-1569.5629	1520000	-3.33637e-08	29180402.0	-0.016156666	-2239552.0	2.632341	0.0128045045	0.149875	7.0	1577.6088736057281
190	-28953.291	163331.81	37416.055	-517591.16	800.0	635.7905	1283.7369	1548.4413	-1570.9103	1528000	3.194809e-08	504466100.0	-0.040233552	-3294080.0	2.6470962	0.0042339945	0.251875	79.0	1587.2432475090027
191	300.99258	75942.16	53709.49	-196583.28	800.0	219.51749	1524.6998	1568.5934	-1591.3173	1536000	4.2051077e-08	188801020.0	-0.012883	-1105600.0	2.636603	0.012393701	0.12975	5.0	1594.2567131519318
192	13966.31	45079.586	53078.133	-106362.266	800.0	921.6635	1237.0295	1575.5204	-1598.2887	1544000	4.6491624e-09	76455624.0	-0.011301715	-707424.0	2.6091373	0.014747528	0.20625	5.0	1601.321162700653
193	21508.16	17914.312	55660.332	-7807.746	800.0	1195.5594	960.23804	1582.3345	-1605.0825	1552000	-1.7553567e-08	19989582.0	-0.045367625	-224194.0	2.6237671	0.009528315	0.274875	79.0	1610.2257647514343
194	2967.2708	22458.174	28133.598	-56537.883	800.0	1127.4153	947.2617	1585.2697	-1607.9508	1560000	1.0102987e-08	27689300.0	-0.007545643	-1902964.0	2.6056824	0.008105364	0.116875	2.0	1617.1752061843872
195	35000.695	16577.338	61944.758	4347.4062	800.0	698.2358	1237.3425	1587.082	-1609.7678	1568000	1.2516975e-08	19982348.0	-0.025902495	-2153114.0	2.5874448	0.015595139	0.211125	12.0	1624.295927286148
196	23755.637	22250.824	66137.195	-25391.13	800.0	962.3674	1218.24	1592.9401	-1615.4568	1576000	4.529953e-09	32794328.0	-0.027482895	-695708.0	2.5537407	0.016056038	0.241125	16.0	1631.5669181346893
197	26838.912	12850.5625	52588.062	5588.9507	800.0	856.251	1273.2716	1602.2699	-1624.6627	1584000	-4.1633843e-08	17116884.0	-0.028660718	-625569.0	2.540981	0.016144069	0.21275	14.0	1638.9973282814026
198	4329.6753	38331.055	52046.086	-77484.766	800.0	1001.7927	1190.6909	1608.7914	-1631.053	1592000	-9.536744e-10	60226220.0	-0.022079242	-7159908.0	2.543975	0.0148882205	0.201375	12.0	1646.4814586639404
199	32727.709	17633.191	55248.37	-1248.2024	800.0	485.43985	1386.6471	1613.4929	-1635.7434	1600000	1.5288592e-08	24737198.0	-0.043409757	-3672436.0	2.5532339	0.009424246	0.255125	79.0	1655.4125368595123
200	6445.202	59349.344	62817.19	-164739.73	800.0	1028.953	1179.7231	1621.3512	-1643.451	1608000	-1.952052e-09	77671970.0	-0.047794454	-1238504.0	2.488354	0.0064080236	0.284	79.0	1664.6625800132751
201	-11805.058	62323.13	36443.938	-144273.19	800.0	1001.122	1170.2527	1633.1101	-1655.2305	1616000	-1.1399388e-08	162251600.0	-0.041104034	-1474032.0	2.4535308	0.0058152983	0.235875	79.0	1673.4287633895874
202	28015.73	14714.161	52233.31	10624.928	800.0	1075.0353	1119.1909	1641.9775	-1664.2511	1624000	-3.838539e-08	21128178.0	-0.028039588	-878984.0	2.4640894	0.014285865	0.227125	18.0	1680.4923241138458
203	18053.328	33503.395	61447.56	-69595.42	800.0	1250.8696	936.39154	1648.592	-1670.758	1632000	-1.9073487e-09	23728250.0	-0.022982791	-225398.0	2.467942	0.015618101	0.18075	11.0	1687.750277042389
204	31452.363	22546.746	70212.51	-6267.578	800.0	1065.9817	1190.6824	1656.6555	-1678.7634	1640000	1.7166137e-08	19769712.0	-0.010338454	-347856.0	2.4820297	0.012621749	0.11675	3.0	1694.872435092926
205	31269.975	23468.652	60631.305	-12921.067	800.0	1160.3501	1095.5938	1664.7073	-1686.6448	1648000	-5.2452087e-09	23600358.0	-0.019447839	-601398.0	2.4721477	0.017525567	0.235625	9.0	1701.8684420585632
206	40030.016	14991.954	62436.99	7488.582	800.0	1412.5217	841.29846	1672.2158	-1693.9725	1656000	2.628565e-08	17857388.0	-0.010174537	-248684.0	2.4640574	0.017223923	0.162	4.0	1708.8616454601288
207	8304.3125	50711.523	57518.707	-127641.06	800.0	693.1396	1508.1461	1683.5941	-1705.1383	1664000	-2.7179718e-08	154661780.0	-0.013610584	-1173984.0	2.483093	0.017884482	0.229625	7.0	1716.156277179718
208	27752.125	16679.574	60338.61	5462.8994	800.0	1329.8182	805.4596	1695.9375	-1717.4541	1672000	0.0	12704432.0	-0.044182416	-660910.0	2.476831	0.012926462	0.262	79.0	1725.1736121177673
209	21847.934	20048.326	46325.125	-11181.121	800.0	828.13	1394.4507	1702.593	-1724.0061	1680000	-6.8098305e-09	20022064.0	-0.02276947	-889116.0	2.4772842	0.015218549	0.198625	11.0	1732.329351902008
210	39579.32	9069.051	55701.38	24498.129	800.0	1400.6005	788.5504	1708.8127	-1730.1119	1688000	-1.525879e-08	12968107.0	-0.047681943	-793009.0	2.4412541	0.0146226045	0.24475	73.0	1741.4157292842865
211	31183.084	14483.34	65754.336	12368.751	800.0	1367.0575	982.60345	1719.595	-1740.6873	1696000	-1.2338162e-08	13549266.0	-0.05157434	-432946.0	2.4273617	0.012432609	0.2785	79.0	1750.2423298358917
212	28859.73	17050.47	54690.125	-12706.266	800.0	1360.0508	993.67065	1727.046	-1747.9769	1704000	2.1100044e-08	13963944.0	-0.04529739	-370461.0	2.414474	0.011952946	0.272125	79.0	1759.028843164444
213	31399.182	20930.146	55813.105	-17842.102	800.0	1155.8997	1247.2507	1732.1635	-1752.9514	1712000	8.255244e-09	22374256.0	-0.046310753	-176154.0	2.345882	0.009273603	0.270875	79.0	1767.960131406784
214	27986.152	19386.71	50781.18	-17883.098	800.0	1583.7595	595.0918	1737.3163	-1757.9297	1720000	-2.2351743e-09	26845586.0	-0.044409063	-417958.0	2.2944257	0.005006435	0.23375	79.0	1777.1160514354706
215	40589.57	13810.235	61644.273	14179.742	800.0	1502.3602	754.46576	1744.2728	-1764.7683	1728000	4.887581e-08	16615526.0	-0.007799854	-502761.0	2.2940104	0.008783984	0.09475	2.0	1784.0041055679321
216	36724.008	22310.832	75921.54	-8154.4873	800.0	1640.7585	588.6786	1755.6667	-1775.9504	1736000	-2.3841858e-08	20113686.0	-0.010451927	-743542.0	2.2640715	0.006545761	0.09775	4.0	1790.877043247223
217	29860.488	25541.836	54539.832	-41387.07	800.0	1386.518	999.49335	1765.683	-1785.7787	1744000	-2.6524066e-08	18357026.0	-0.045524217	-450780.0	2.28477	0.01155459	0.24375	79.0	1799.6880903244019
218	26147.24	17058.922	60175.7	-1033.443	800.0	1537.8507	719.2798	1777.3848	-1797.3416	1752000	-1.4960765e-08	20969350.0	-0.04627098	-768386.0	2.2279654	0.012835455	0.252875	79.0	1808.5372076034546
219	28768.2	18543.059	54514.746	-3630.736	800.0	1535.0277	729.6898	1785.5642	-1805.4248	1760000	-4.6253206e-08	15338471.0	-0.017930085	-822645.0	2.2102506	0.0173109	0.234875	9.0	1815.4809906482697
220	23514.777	15280.087	39847.14	-11531.554	800.0	1084.7583	1332.9149	1793.6927	-1813.4379	1768000	1.6093255e-08	15119663.0	-0.021117035	-545822.0	2.2216816	0.013236956	0.211	10.0	1823.1388194561005
